x,y,z,x_c,y_c,z_c,altG,lonG,latG,dop,hdop,altP
-765,0,-1290,-755,9,-1332,0,0,0,0,0,239176,
-765,19,-1361,-754,9,-1332,0,0,0,0,0,238836,
-751,15,-1358,-754,9,-1332,0,0,0,0,0,238580,
-749,15,-1357,-754,9,-1332,0,0,0,0,0,238836,
-754,11,-1341,-754,9,-1332,0,0,0,0,0,239688,
-754,3,-1316,-754,9,-1332,0,0,0,0,0,238324,
-749,0,-1305,-754,10,-1332,0,0,0,0,0,238580,
-746,15,-1360,-755,10,-1332,0,0,0,0,0,238836,
-741,23,-1388,-754,9,-1332,0,0,0,0,0,238324,
-763,11,-1332,-754,9,-1332,0,0,0,0,0,239176,
-757,7,-1326,-754,10,-1332,0,0,0,0,0,239432,
-754,15,-1353,-754,10,-1332,0,0,0,0,0,238580,
-757,11,-1338,-755,9,-1332,0,0,0,0,0,238069,
-765,15,-1343,-754,9,-1332,0,0,0,0,0,238580,
-760,15,-1346,-755,10,-1332,0,0,0,0,0,238324,
-755,7,-1326,-755,10,-1332,0,0,0,0,0,238324,
-749,7,-1329,-754,9,-1332,0,0,0,0,0,237813,
-760,3,-1306,-755,9,-1332,0,0,0,0,0,237813,
-751,11,-1342,-755,9,-1332,0,0,0,0,0,237813,
-757,19,-1365,-756,10,-1332,0,0,0,0,0,237813,
-760,-3,-1281,-756,9,-1332,0,0,0,0,0,238836,
-774,19,-1354,-756,9,-1332,0,0,0,0,0,237813,
-776,-3,-1265,-756,9,-1332,0,0,0,0,0,237302,
-766,15,-1345,-755,8,-1332,0,0,0,0,0,238069,
-768,23,-1372,-755,9,-1332,0,0,0,0,0,238324,
-779,23,-1364,-755,9,-1332,0,0,0,0,0,238324,
-766,-11,-1249,-756,9,-1332,0,0,0,0,0,237558,
-768,3,-1302,-756,9,-1332,0,0,0,0,0,237813,
-757,15,-1350,-755,9,-1332,0,0,0,0,0,238324,
-763,27,-1386,-755,9,-1332,0,0,0,0,0,237813,
-746,7,-1331,-755,9,-1332,0,0,0,0,0,238069,
-752,11,-1340,-755,9,-1332,0,0,0,0,0,237558,
-752,-3,-1290,-755,9,-1332,0,0,0,0,0,238324,
-760,3,-1308,-755,8,-1332,0,0,0,0,0,237813,
-755,0,-1300,-755,9,-1332,0,0,0,0,0,237302,
-762,7,-1319,-755,9,-1332,0,0,0,0,0,237813,
-754,-7,-1276,-755,10,-1332,0,0,0,0,0,237558,
-754,0,-1302,-755,9,-1332,0,0,0,0,0,237047,
-771,7,-1312,-755,10,-1332,0,0,0,0,0,237813,
-757,3,-1316,-755,9,-1332,0,0,0,0,0,237813,
-757,7,-1328,-755,9,-1332,0,0,0,0,0,237813,
-746,0,-1310,-755,9,-1332,0,0,0,0,0,237558,
-763,0,-1295,-754,8,-1332,0,0,0,0,0,237558,
-760,23,-1374,-754,8,-1332,0,0,0,0,0,237558,
-760,15,-1348,-755,9,-1331,0,0,0,0,0,237813,
-765,11,-1330,-755,9,-1331,0,0,0,0,0,237813,
-754,19,-1362,-755,9,-1331,0,0,0,0,0,237047,
-768,11,-1328,-756,10,-1331,0,0,0,0,0,237558,
-755,11,-1337,-755,10,-1332,0,0,0,0,0,237813,
-751,7,-1327,-754,9,-1332,0,0,0,0,0,237302,
-751,7,-1327,-753,9,-1332,0,0,0,0,0,237558,
-749,11,-1344,-754,9,-1332,0,0,0,0,0,237558,
-759,11,-1336,-754,9,-1332,0,0,0,0,0,236791,
-749,15,-1355,-754,9,-1332,0,0,0,0,0,237813,
-760,15,-1348,-754,9,-1332,0,0,0,0,0,237302,
-754,7,-1324,-753,10,-1332,0,0,0,0,0,237558,
-751,7,-1327,-754,10,-1332,0,0,0,0,0,237558,
-746,3,-1323,-754,9,-1332,0,0,0,0,0,237558,
-757,3,-1313,-753,9,-1332,0,0,0,0,0,237302,
-754,11,-1341,-753,9,-1332,0,0,0,0,0,238324,
-763,7,-1320,-753,9,-1332,0,0,0,0,0,237813,
-763,3,-1310,-753,9,-1332,0,0,0,0,0,237302,
-760,11,-1339,-754,9,-1332,0,0,0,0,0,237558,
-746,15,-1360,-755,9,-1332,0,0,0,0,0,238069,
-765,11,-1330,-755,9,-1332,0,0,0,0,0,238069,
-760,3,-1308,-755,10,-1332,0,0,0,0,0,238069,
-749,11,-1345,-755,10,-1332,0,0,0,0,0,237558,
-757,19,-1364,-754,9,-1332,0,0,0,0,0,238324,
-760,35,-1416,-754,9,-1332,0,0,0,0,0,238324,
-782,34,-1401,-754,10,-1332,0,0,0,0,0,238069,
-720,-11,-1295,-754,9,-1332,0,0,0,0,0,238069,
-760,19,-1362,-754,9,-1332,0,0,0,0,0,238069,
-763,0,-1294,-755,9,-1332,0,0,0,0,0,238324,
-691,-7,-1328,-754,9,-1332,0,0,0,0,0,237813,
-754,7,-1330,-754,8,-1332,0,0,0,0,0,238069,
-760,0,-1297,-754,9,-1332,0,0,0,0,0,238069,
-754,-3,-1291,-754,9,-1332,0,0,0,0,0,237813,
-757,11,-1341,-753,9,-1332,0,0,0,0,0,237813,
-754,7,-1329,-753,9,-1332,0,0,0,0,0,238324,
-754,11,-1341,-754,9,-1332,0,0,0,0,0,237302,
-754,11,-1343,-754,9,-1332,0,0,0,0,0,237813,
-765,7,-1317,-754,9,-1332,0,0,0,0,0,237813,
-749,11,-1341,-754,9,-1332,0,0,0,0,0,237813,
-754,7,-1328,-753,9,-1332,0,0,0,0,0,237558,
-757,0,-1297,-753,9,-1332,0,0,0,0,0,237813,
-749,7,-1328,-754,9,-1332,0,0,0,0,0,237813,
-768,-3,-1273,-754,9,-1332,0,0,0,0,0,238324,
-755,7,-1326,-754,9,-1332,0,0,0,0,0,237813,
-760,0,-1295,-755,9,-1332,0,0,0,0,0,238324,
-754,7,-1325,-754,9,-1332,0,0,0,0,0,237813,
-765,7,-1316,-755,9,-1332,0,0,0,0,0,237813,
-751,7,-1327,-755,9,-1332,0,0,0,0,0,238069,
-760,7,-1323,-754,9,-1332,0,0,0,0,0,237558,
-754,7,-1325,-755,10,-1332,0,0,0,0,0,238324,
-740,19,-1378,-754,9,-1332,0,0,0,0,0,238324,
-757,19,-1366,-754,9,-1332,0,0,0,0,0,237302,
-755,7,-1327,-754,9,-1332,0,0,0,0,0,237813,
-757,15,-1353,-755,9,-1332,0,0,0,0,0,237558,
-754,19,-1366,-755,10,-1332,0,0,0,0,0,238069,
-757,19,-1366,-755,9,-1332,0,0,0,0,0,238580,
-751,-7,-1278,-755,9,-1332,0,0,0,0,0,238324,
-754,7,-1326,-754,9,-1332,0,0,0,0,0,237558,
-757,3,-1313,-754,10,-1332,0,0,0,0,0,238324,
-757,7,-1322,-755,9,-1333,0,0,0,0,0,238324,
-771,-7,-1256,-754,9,-1333,0,0,0,0,0,238324,
-760,0,-1291,-754,9,-1332,0,0,0,0,0,238324,
-762,11,-1333,-755,9,-1333,0,0,0,0,0,238324,
-751,3,-1318,-755,8,-1333,0,0,0,0,0,238069,
-757,19,-1364,-755,9,-1332,0,0,0,0,0,238069,
-760,11,-1335,-755,9,-1332,0,0,0,0,0,238580,
-760,3,-1308,-755,10,-1332,0,0,0,0,0,237558,
-746,19,-1369,-754,9,-1332,0,0,0,0,0,237558,
-762,15,-1350,-754,9,-1332,0,0,0,0,0,238069,
-757,19,-1363,-755,9,-1332,0,0,0,0,0,238324,
-762,11,-1333,-755,9,-1332,0,0,0,0,0,238069,
-752,23,-1380,-755,9,-1332,0,0,0,0,0,237813,
-751,3,-1319,-755,9,-1332,0,0,0,0,0,238324,
-771,7,-1312,-755,9,-1332,0,0,0,0,0,238069,
-774,3,-1295,-755,9,-1332,0,0,0,0,0,238580,
-749,11,-1343,-755,9,-1332,0,0,0,0,0,237813,
-765,11,-1328,-756,10,-1333,0,0,0,0,0,238324,
-757,11,-1334,-756,9,-1333,0,0,0,0,0,238069,
-746,7,-1332,-756,9,-1332,0,0,0,0,0,238324,
-763,0,-1292,-756,10,-1332,0,0,0,0,0,238069,
-754,19,-1368,-755,10,-1332,0,0,0,0,0,238324,
-757,19,-1366,-755,9,-1332,0,0,0,0,0,238580,
-766,7,-1318,-756,10,-1332,0,0,0,0,0,238324,
-760,11,-1333,-754,9,-1332,0,0,0,0,0,238324,
-760,3,-1312,-755,9,-1332,0,0,0,0,0,238069,
-757,15,-1355,-755,10,-1332,0,0,0,0,0,237302,
-760,3,-1310,-754,9,-1332,0,0,0,0,0,237813,
-760,7,-1323,-754,9,-1332,0,0,0,0,0,238324,
-760,11,-1336,-754,8,-1332,0,0,0,0,0,238580,
-749,11,-1346,-754,9,-1332,0,0,0,0,0,238580,
-751,3,-1314,-754,9,-1332,0,0,0,0,0,238324,
-760,15,-1348,-754,10,-1332,0,0,0,0,0,238836,
-765,11,-1329,-755,9,-1332,0,0,0,0,0,238836,
-763,7,-1317,-754,9,-1332,0,0,0,0,0,238324,
-746,11,-1343,-754,9,-1332,0,0,0,0,0,238069,
-763,7,-1317,-754,9,-1332,0,0,0,0,0,238580,
-762,7,-1317,-753,9,-1332,0,0,0,0,0,237813,
-754,-3,-1287,-754,9,-1332,0,0,0,0,0,237813,
-743,15,-1360,-753,9,-1332,0,0,0,0,0,238836,
-748,0,-1306,-754,8,-1332,0,0,0,0,0,238069,
-763,11,-1334,-754,9,-1332,0,0,0,0,0,238324,
-760,7,-1321,-754,9,-1332,0,0,0,0,0,238580,
-749,0,-1309,-754,9,-1332,0,0,0,0,0,238580,
-760,11,-1336,-755,9,-1332,0,0,0,0,0,238069,
-752,7,-1332,-755,10,-1332,0,0,0,0,0,238324,
-760,-11,-1257,-755,9,-1332,0,0,0,0,0,238324,
-757,3,-1315,-755,9,-1332,0,0,0,0,0,238836,
-785,15,-1327,-755,9,-1332,0,0,0,0,0,238836,
-766,3,-1304,-755,10,-1332,0,0,0,0,0,238324,
-716,0,-1329,-754,9,-1332,0,0,0,0,0,238836,
-763,15,-1344,-755,9,-1332,0,0,0,0,0,239176,
-729,-7,-1293,-754,9,-1332,0,0,0,0,0,238324,
-754,11,-1339,-754,10,-1332,0,0,0,0,0,238324,
-762,-7,-1268,-754,9,-1332,0,0,0,0,0,238324,
-757,0,-1298,-754,9,-1332,0,0,0,0,0,238324,
-757,11,-1338,-755,9,-1332,0,0,0,0,0,238836,
-754,15,-1358,-755,8,-1332,0,0,0,0,0,238836,
-763,3,-1310,-756,8,-1332,0,0,0,0,0,238836,
-751,3,-1317,-756,9,-1332,0,0,0,0,0,238324,
-760,15,-1351,-755,9,-1332,0,0,0,0,0,238580,
-760,7,-1324,-756,10,-1332,0,0,0,0,0,238836,
-748,7,-1331,-755,10,-1332,0,0,0,0,0,238836,
-766,0,-1291,-755,10,-1332,0,0,0,0,0,239432,
-771,11,-1329,-755,10,-1332,0,0,0,0,0,239432,
-757,-3,-1284,-756,9,-1332,0,0,0,0,0,238836,
-746,7,-1331,-756,9,-1332,0,0,0,0,0,238836,
-749,11,-1344,-755,9,-1332,0,0,0,0,0,239176,
-757,3,-1307,-756,9,-1332,0,0,0,0,0,238580,
-755,3,-1311,-756,9,-1332,0,0,0,0,0,238836,
-766,-3,-1275,-756,9,-1332,0,0,0,0,0,239432,
-757,3,-1306,-756,9,-1332,0,0,0,0,0,238836,
-760,11,-1337,-756,9,-1332,0,0,0,0,0,239432,
-748,19,-1373,-756,9,-1332,0,0,0,0,0,238324,
-758,7,-1322,-755,9,-1332,0,0,0,0,0,238836,
-768,11,-1331,-755,9,-1332,0,0,0,0,0,238836,
-746,15,-1360,-755,9,-1332,0,0,0,0,0,238324,
-760,0,-1299,-755,10,-1332,0,0,0,0,0,238324,
-760,15,-1350,-754,9,-1332,0,0,0,0,0,238324,
-757,3,-1312,-755,9,-1332,0,0,0,0,0,238324,
-754,7,-1325,-754,9,-1332,0,0,0,0,0,238324,
-762,-3,-1279,-755,9,-1332,0,0,0,0,0,238836,
-749,11,-1343,-754,9,-1332,0,0,0,0,0,238324,
-757,-3,-1285,-754,9,-1332,0,0,0,0,0,237813,
-763,7,-1318,-754,9,-1332,0,0,0,0,0,238324,
-768,23,-1369,-755,9,-1332,0,0,0,0,0,238324,
-743,15,-1359,-755,10,-1332,0,0,0,0,0,238324,
-754,3,-1311,-754,9,-1332,0,0,0,0,0,237813,
-747,7,-1332,-754,9,-1332,0,0,0,0,0,238324,
-751,11,-1337,-754,9,-1332,0,0,0,0,0,238069,
-771,15,-1340,-754,9,-1332,0,0,0,0,0,238069,
-751,11,-1342,-755,9,-1332,0,0,0,0,0,238324,
-762,27,-1390,-755,9,-1332,0,0,0,0,0,238324,
-754,3,-1315,-754,10,-1332,0,0,0,0,0,237558,
-726,-19,-1268,-753,9,-1332,0,0,0,0,0,238580,
-760,0,-1295,-753,9,-1332,0,0,0,0,0,237813,
-768,-11,-1248,-755,9,-1332,0,0,0,0,0,238324,
-754,11,-1338,-755,9,-1332,0,0,0,0,0,238324,
-763,0,-1291,-755,9,-1332,0,0,0,0,0,237813,
-755,-3,-1289,-754,9,-1332,0,0,0,0,0,238069,
-757,0,-1295,-753,9,-1332,0,0,0,0,0,237813,
-746,15,-1357,-753,9,-1332,0,0,0,0,0,237813,
-752,11,-1341,-753,9,-1332,0,0,0,0,0,238069,
-752,15,-1353,-753,9,-1332,0,0,0,0,0,238324,
-754,3,-1311,-752,8,-1332,0,0,0,0,0,237813,
-749,11,-1344,-752,8,-1332,0,0,0,0,0,237813,
-760,11,-1336,-753,9,-1332,0,0,0,0,0,237302,
-748,11,-1347,-754,9,-1332,0,0,0,0,0,238069,
-749,3,-1319,-755,9,-1332,0,0,0,0,0,237302,
-765,19,-1360,-755,9,-1332,0,0,0,0,0,237813,
-738,15,-1366,-755,9,-1332,0,0,0,0,0,237302,
-762,7,-1321,-755,9,-1332,0,0,0,0,0,238069,
-765,11,-1332,-754,9,-1332,0,0,0,0,0,237047,
-746,0,-1307,-754,9,-1332,0,0,0,0,0,237302,
-757,3,-1310,-755,9,-1332,0,0,0,0,0,237813,
-765,11,-1331,-755,9,-1332,0,0,0,0,0,237302,
-759,12,-1332,-755,9,-1332,0,0,0,0,0,237813,
-740,0,-1313,-754,9,-1332,0,0,0,0,0,237302,
-760,0,-1296,-754,9,-1332,0,0,0,0,0,237558,
-751,11,-1340,-754,9,-1332,0,0,0,0,0,237302,
-757,11,-1336,-754,9,-1332,0,0,0,0,0,236791,
-757,3,-1312,-755,9,-1332,0,0,0,0,0,237302,
-757,7,-1324,-755,9,-1332,0,0,0,0,0,237302,
-749,7,-1331,-754,8,-1332,0,0,0,0,0,237558,
-763,0,-1291,-754,9,-1332,0,0,0,0,0,237558,
-748,15,-1358,-755,9,-1332,0,0,0,0,0,237813,
-754,11,-1340,-755,9,-1332,0,0,0,0,0,237302,
-777,3,-1294,-755,10,-1332,0,0,0,0,0,237047,
-749,7,-1331,-755,10,-1332,0,0,0,0,0,237302,
-763,7,-1320,-754,9,-1332,0,0,0,0,0,236280,
-754,23,-1384,-754,10,-1332,0,0,0,0,0,236535,
-757,0,-1300,-754,9,-1332,0,0,0,0,0,236791,
-743,15,-1363,-754,10,-1332,0,0,0,0,0,237047,
-799,-3,-1241,-755,9,-1333,0,0,0,0,0,236535,
-757,3,-1310,-755,9,-1332,0,0,0,0,0,237047,
-757,11,-1339,-756,9,-1332,0,0,0,0,0,236535,
-743,3,-1322,-755,9,-1332,0,0,0,0,0,236791,
-760,3,-1311,-755,9,-1332,0,0,0,0,0,236535,
-763,7,-1318,-754,9,-1332,0,0,0,0,0,236535,
-759,11,-1341,-754,9,-1332,0,0,0,0,0,236025,
-737,11,-1353,-753,9,-1332,0,0,0,0,0,236280,
-752,3,-1316,-754,9,-1333,0,0,0,0,0,236791,
-746,23,-1386,-754,9,-1332,0,0,0,0,0,236791,
-749,11,-1342,-754,9,-1332,0,0,0,0,0,236535,
-749,11,-1345,-754,9,-1332,0,0,0,0,0,236535,
-751,11,-1343,-754,9,-1332,0,0,0,0,0,236025,
-763,11,-1332,-754,9,-1332,0,0,0,0,0,235769,
-754,-7,-1275,-755,9,-1332,0,0,0,0,0,236280,
-763,0,-1290,-754,8,-1332,0,0,0,0,0,236025,
-744,0,-1310,-754,9,-1332,0,0,0,0,0,235769,
-771,3,-1297,-755,9,-1332,0,0,0,0,0,236280,
-762,19,-1361,-755,10,-1332,0,0,0,0,0,235513,
-760,11,-1332,-755,10,-1332,0,0,0,0,0,235769,
-749,7,-1330,-755,9,-1332,0,0,0,0,0,235769,
-752,0,-1302,-754,9,-1332,0,0,0,0,0,235513,
-751,3,-1317,-754,8,-1332,0,0,0,0,0,236025,
-751,7,-1329,-754,9,-1332,0,0,0,0,0,235769,
-748,3,-1320,-755,9,-1332,0,0,0,0,0,236280,
-760,0,-1297,-755,9,-1332,0,0,0,0,0,235769,
-751,11,-1346,-755,9,-1332,0,0,0,0,0,235769,
-755,11,-1342,-755,9,-1332,0,0,0,0,0,235258,
-771,19,-1356,-755,9,-1332,0,0,0,0,0,235513,
-757,23,-1380,-755,10,-1332,0,0,0,0,0,235258,
-745,19,-1376,-754,10,-1333,0,0,0,0,0,235258,
-749,15,-1357,-754,10,-1333,0,0,0,0,0,235513,
-763,-3,-1280,-754,10,-1333,0,0,0,0,0,234832,
-760,0,-1296,-755,9,-1333,0,0,0,0,0,235258,
-768,11,-1329,-755,9,-1333,0,0,0,0,0,234832,
-763,0,-1292,-756,9,-1333,0,0,0,0,0,235258,
-735,23,-1387,-755,9,-1333,0,0,0,0,0,235258,
-757,-11,-1259,-755,9,-1333,0,0,0,0,0,234236,
-765,7,-1313,-755,9,-1332,0,0,0,0,0,235258,
-757,0,-1298,-756,8,-1332,0,0,0,0,0,234491,
-751,15,-1355,-755,9,-1332,0,0,0,0,0,233981,
-746,15,-1353,-754,9,-1332,0,0,0,0,0,235769,
-774,15,-1337,-753,9,-1332,0,0,0,0,0,234491,
-756,19,-1366,-754,9,-1332,0,0,0,0,0,234236,
-746,19,-1368,-753,9,-1332,0,0,0,0,0,234236,
-757,19,-1363,-753,9,-1332,0,0,0,0,0,234832,
-752,0,-1305,-754,9,-1332,0,0,0,0,0,234236,
-766,7,-1319,-752,9,-1332,0,0,0,0,0,234491,
-760,-7,-1273,-753,9,-1332,0,0,0,0,0,233725,
-760,7,-1323,-754,8,-1333,0,0,0,0,0,234491,
-760,7,-1322,-754,9,-1333,0,0,0,0,0,234491,
-754,15,-1350,-754,9,-1333,0,0,0,0,0,233981,
-760,0,-1297,-753,9,-1333,0,0,0,0,0,233981,
-768,-3,-1272,-753,9,-1333,0,0,0,0,0,234491,
-754,15,-1352,-754,9,-1333,0,0,0,0,0,233981,
-757,7,-1320,-753,9,-1333,0,0,0,0,0,233470,
-768,-3,-1275,-754,9,-1333,0,0,0,0,0,233981,
-774,15,-1341,-755,10,-1333,0,0,0,0,0,233725,
-774,7,-1314,-755,9,-1333,0,0,0,0,0,233215,
-754,11,-1342,-755,10,-1333,0,0,0,0,0,233725,
-768,3,-1299,-755,10,-1333,0,0,0,0,0,233725,
-757,7,-1327,-755,9,-1333,0,0,0,0,0,233470,
-762,3,-1310,-755,9,-1333,0,0,0,0,0,233725,
-766,3,-1305,-755,9,-1333,0,0,0,0,0,233470,
-760,3,-1309,-755,10,-1333,0,0,0,0,0,233981,
-771,0,-1286,-756,9,-1333,0,0,0,0,0,233215,
-757,0,-1300,-755,9,-1333,0,0,0,0,0,233725,
-763,11,-1332,-756,10,-1333,0,0,0,0,0,233725,
-743,19,-1373,-755,10,-1333,0,0,0,0,0,233725,
-760,15,-1348,-754,10,-1333,0,0,0,0,0,233981,
-760,11,-1333,-754,9,-1333,0,0,0,0,0,233215,
-754,15,-1350,-754,9,-1333,0,0,0,0,0,232959,
-749,11,-1346,-753,9,-1333,0,0,0,0,0,232959,
-760,7,-1320,-754,9,-1333,0,0,0,0,0,233470,
-765,3,-1303,-754,9,-1333,0,0,0,0,0,233470,
-751,7,-1326,-754,9,-1333,0,0,0,0,0,232703,
-746,11,-1347,-754,8,-1333,0,0,0,0,0,232448,
-757,7,-1323,-754,8,-1333,0,0,0,0,0,232703,
-749,0,-1305,-754,9,-1333,0,0,0,0,0,232703,
-760,-11,-1256,-754,8,-1333,0,0,0,0,0,232448,
-757,7,-1327,-755,9,-1333,0,0,0,0,0,232703,
-754,23,-1381,-754,9,-1333,0,0,0,0,0,232959,
-751,11,-1346,-754,9,-1333,0,0,0,0,0,232448,
-765,15,-1348,-755,9,-1333,0,0,0,0,0,232703,
-760,-7,-1271,-755,10,-1333,0,0,0,0,0,232448,
-768,27,-1388,-755,10,-1333,0,0,0,0,0,232448,
-760,23,-1376,-755,10,-1333,0,0,0,0,0,232703,
-776,-8,-1249,-755,9,-1333,0,0,0,0,0,231937,
-743,7,-1333,-755,9,-1333,0,0,0,0,0,232448,
-768,27,-1384,-755,9,-1333,0,0,0,0,0,232193,
-746,7,-1330,-755,10,-1333,0,0,0,0,0,232448,
-763,7,-1317,-755,9,-1333,0,0,0,0,0,231682,
-743,11,-1350,-755,9,-1333,0,0,0,0,0,231937,
-771,19,-1354,-756,9,-1333,0,0,0,0,0,232193,
-755,15,-1353,-756,9,-1333,0,0,0,0,0,231937,
-743,-7,-1290,-754,9,-1333,0,0,0,0,0,232193,
-755,11,-1342,-754,9,-1333,0,0,0,0,0,231682,
-748,11,-1345,-754,9,-1333,0,0,0,0,0,231682,
-763,3,-1308,-754,9,-1333,0,0,0,0,0,231427,
-760,3,-1311,-754,9,-1333,0,0,0,0,0,232193,
-757,15,-1349,-754,10,-1333,0,0,0,0,0,231427,
-746,-3,-1294,-754,9,-1333,0,0,0,0,0,231937,
-763,3,-1307,-754,9,-1333,0,0,0,0,0,231682,
-757,7,-1325,-755,9,-1333,0,0,0,0,0,230916,
-760,3,-1309,-755,9,-1333,0,0,0,0,0,231427,
-771,16,-1339,-755,9,-1333,0,0,0,0,0,231682,
-757,15,-1350,-755,9,-1333,0,0,0,0,0,231682,
-754,3,-1316,-755,9,-1333,0,0,0,0,0,230916,
-771,0,-1285,-756,9,-1333,0,0,0,0,0,231427,
-774,7,-1309,-756,9,-1333,0,0,0,0,0,231427,
-754,0,-1297,-757,9,-1333,0,0,0,0,0,231427,
-762,7,-1320,-757,9,-1333,0,0,0,0,0,231427,
-760,15,-1348,-756,9,-1332,0,0,0,0,0,231427,
-760,7,-1323,-756,9,-1332,0,0,0,0,0,230575,
-749,15,-1356,-756,10,-1332,0,0,0,0,0,230916,
-776,3,-1296,-757,10,-1332,0,0,0,0,0,230320,
-757,-3,-1286,-756,10,-1332,0,0,0,0,0,230575,
-754,3,-1314,-756,10,-1332,0,0,0,0,0,230916,
-748,15,-1361,-756,10,-1332,0,0,0,0,0,230916,
-757,19,-1364,-756,10,-1332,0,0,0,0,0,230575,
-746,19,-1372,-756,9,-1332,0,0,0,0,0,230575,
-746,11,-1348,-755,9,-1332,0,0,0,0,0,230575,
-757,23,-1377,-754,10,-1332,0,0,0,0,0,230320,
-749,11,-1341,-754,9,-1332,0,0,0,0,0,230916,
-766,3,-1303,-754,9,-1332,0,0,0,0,0,230575,
-754,11,-1339,-754,9,-1332,0,0,0,0,0,230320,
-760,7,-1322,-754,10,-1332,0,0,0,0,0,230320,
-757,-3,-1285,-754,10,-1332,0,0,0,0,0,230320,
-748,15,-1355,-754,9,-1332,0,0,0,0,0,229809,
-779,23,-1363,-754,9,-1332,0,0,0,0,0,230320,
-765,19,-1357,-754,9,-1332,0,0,0,0,0,230320,
-777,3,-1295,-754,9,-1332,0,0,0,0,0,230064,
-757,-3,-1288,-754,9,-1333,0,0,0,0,0,229809,
-765,11,-1335,-754,10,-1333,0,0,0,0,0,230320,
-760,11,-1336,-754,9,-1333,0,0,0,0,0,230320,
-725,7,-1349,-753,9,-1333,0,0,0,0,0,230064,
-754,11,-1343,-754,9,-1333,0,0,0,0,0,230320,
-762,11,-1333,-755,10,-1333,0,0,0,0,0,229298,
-754,7,-1329,-755,9,-1333,0,0,0,0,0,230064,
-765,0,-1288,-754,9,-1333,0,0,0,0,0,230064,
-743,11,-1348,-754,9,-1333,0,0,0,0,0,229809,
-743,11,-1345,-753,9,-1333,0,0,0,0,0,229809,
-751,3,-1313,-753,9,-1333,0,0,0,0,0,229809,
-743,0,-1310,-754,10,-1333,0,0,0,0,0,229554,
-743,23,-1386,-754,10,-1333,0,0,0,0,0,229298,
-765,-7,-1261,-753,9,-1333,0,0,0,0,0,229809,
-763,11,-1333,-753,9,-1333,0,0,0,0,0,229298,
-765,0,-1290,-754,9,-1333,0,0,0,0,0,229298,
-754,19,-1368,-754,10,-1333,0,0,0,0,0,229298,
-759,0,-1299,-754,10,-1333,0,0,0,0,0,229298,
-757,11,-1341,-753,9,-1333,0,0,0,0,0,229298,
-760,3,-1310,-753,9,-1333,0,0,0,0,0,229043,
-749,3,-1319,-753,9,-1333,0,0,0,0,0,229043,
-757,7,-1327,-753,9,-1333,0,0,0,0,0,228532,
-762,-3,-1281,-753,10,-1333,0,0,0,0,0,228788,
-760,11,-1336,-753,9,-1333,0,0,0,0,0,229298,
-743,11,-1352,-754,9,-1333,0,0,0,0,0,229298,
-754,15,-1352,-754,9,-1333,0,0,0,0,0,229298,
-754,11,-1338,-753,9,-1333,0,0,0,0,0,229809,
-754,15,-1353,-753,9,-1333,0,0,0,0,0,228788,
-740,23,-1385,-753,9,-1333,0,0,0,0,0,228532,
-755,7,-1323,-753,9,-1333,0,0,0,0,0,229043,
-763,7,-1320,-754,9,-1333,0,0,0,0,0,229298,
-755,11,-1339,-753,9,-1333,0,0,0,0,0,228788,
-758,0,-1296,-753,9,-1333,0,0,0,0,0,228022,
-766,7,-1316,-753,9,-1333,0,0,0,0,0,228788,
-746,7,-1335,-753,9,-1333,0,0,0,0,0,228022,
-741,7,-1334,-752,10,-1333,0,0,0,0,0,228532,
-754,-3,-1287,-753,9,-1333,0,0,0,0,0,228022,
-757,11,-1336,-753,9,-1333,0,0,0,0,0,228277,
-757,7,-1327,-753,10,-1333,0,0,0,0,0,228022,
-760,3,-1310,-754,9,-1333,0,0,0,0,0,227767,
-763,3,-1310,-754,9,-1333,0,0,0,0,0,227767,
-752,7,-1332,-754,9,-1333,0,0,0,0,0,227767,
-785,23,-1360,-754,9,-1333,0,0,0,0,0,228277,
-757,7,-1325,-754,10,-1333,0,0,0,0,0,228277,
-726,0,-1322,-753,10,-1333,0,0,0,0,0,228277,
-757,0,-1297,-753,9,-1333,0,0,0,0,0,228277,
-763,-11,-1253,-754,9,-1333,0,0,0,0,0,227767,
-757,7,-1321,-754,9,-1333,0,0,0,0,0,228022,
-754,7,-1324,-754,10,-1333,0,0,0,0,0,227256,
-749,3,-1319,-754,10,-1333,0,0,0,0,0,228022,
-757,15,-1353,-754,9,-1333,0,0,0,0,0,227767,
-768,-15,-1236,-754,9,-1333,0,0,0,0,0,228532,
-757,7,-1325,-755,9,-1333,0,0,0,0,0,228277,
-754,11,-1341,-754,9,-1333,0,0,0,0,0,227767,
-765,7,-1318,-754,9,-1333,0,0,0,0,0,227256,
-763,-7,-1270,-754,9,-1333,0,0,0,0,0,228022,
-754,11,-1340,-754,9,-1333,0,0,0,0,0,228022,
-760,15,-1352,-754,9,-1333,0,0,0,0,0,227511,
-755,7,-1328,-754,9,-1333,0,0,0,0,0,227767,
-749,3,-1315,-754,9,-1333,0,0,0,0,0,227767,
-751,11,-1342,-754,10,-1333,0,0,0,0,0,227511,
-771,3,-1300,-754,9,-1333,0,0,0,0,0,227767,
-766,15,-1340,-754,9,-1333,0,0,0,0,0,227511,
-760,11,-1333,-754,9,-1333,0,0,0,0,0,227767,
-768,3,-1298,-754,10,-1333,0,0,0,0,0,227767,
-752,11,-1341,-753,9,-1333,0,0,0,0,0,227767,
